userId,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,titles
446,3,2.904761905,3.4,3.5,3,3.25,0,3.314285714,3.375,0,3,3.333333333,3.4,3.666666667,3.208333333,3.076923077,3.259259259,3.5,3,"['Sense and Sensibility (1995)', 'Babe (1995)', ""What's Eating Gilbert Grape (1993)"", 'Philadelphia (1993)', ""Schindler's List (1993)"", 'Terminator 2: Judgment Day (1991)', 'Silence of the Lambs, The (1991)', 'American President, The (1995)', 'Twelve Monkeys (a.k.a. 12 Monkeys) (1995)', 'Seven (a.k.a. Se7en) (1995)']"
447,3.909090909,4.055555556,4,3.909090909,3.62962963,4.066666667,0,3.96969697,4.375,0,3.75,4,4,3.25,3.9375,3.5,3.935483871,4.5,4.5,"['Jumanji (1995)', 'Mortal Kombat (1995)', 'Braveheart (1995)', 'Legends of the Fall (1994)', 'Natural Born Killers (1994)', 'Léon: The Professional (a.k.a. The Professional) (Léon) (1994)', 'Pulp Fiction (1994)', 'Quick and the Dead, The (1995)', 'Shawshank Redemption, The (1994)', 'Crow, The (1994)']"
448,2.727491961,2.9513382,3.346153846,3.096296296,2.909186906,2.941747573,3.921052632,2.988352745,2.801242236,3.666666667,2.125,2.634831461,3.362068966,2.873737374,2.785714286,2.623745819,2.760089686,3.182692308,3.5,"['Toy Story (1995)', 'Casino (1995)', 'Star Wars: Episode IV - A New Hope (1977)', 'Pulp Fiction (1994)', 'Silence of the Lambs, The (1991)', 'Wild Bunch, The (1969)', 'Mystery Science Theater 3000: The Movie (1996)', 'Godfather, The (1972)', 'Mary Poppins (1964)', 'Bedknobs and Broomsticks (1971)']"
449,3.05,2.714285714,0,2,2.764705882,3.791666667,4.5,3.78125,2.166666667,0,2.5,0,0,3.8,2.5,2.5,3.545454545,3.5,2.5,"['Shawshank Redemption, The (1994)', 'Usual Suspects, The (1995)', 'American History X (1998)', 'Office Space (1999)', 'Fight Club (1999)', 'Memento (2000)', 'Bowling for Columbine (2002)', 'Twelve Monkeys (a.k.a. 12 Monkeys) (1995)', 'Léon: The Professional (a.k.a. The Professional) (Léon) (1994)', ""Schindler's List (1993)""]"
450,4.235294118,4.125,4,4,3.785714286,4.2,0,4.153846154,4,0,3.428571429,0,4,4,4,4.125,4,4.666666667,4,"['Braveheart (1995)', 'Star Wars: Episode IV - A New Hope (1977)', 'Terminator 2: Judgment Day (1991)', ""One Flew Over the Cuckoo's Nest (1975)"", 'Clockwork Orange, A (1971)', 'Jaws (1975)', 'Boogie Nights (1997)', 'Saving Private Ryan (1998)', 'Drunken Master (Jui kuen) (1978)', 'Frequency (2000)']"
451,3.416666667,3.7,4.5,4.333333333,3.846153846,4.4,0,4.1,3.5,0,5,0,4,4.5,3.7,3.2,3.705882353,0,0,"['Toy Story (1995)', 'Sense and Sensibility (1995)', 'Leaving Las Vegas (1995)', 'Twelve Monkeys (a.k.a. 12 Monkeys) (1995)', 'Rumble in the Bronx (Hont faan kui) (1995)', 'Silence of the Lambs, The (1991)', 'Fargo (1996)', 'Truth About Cats & Dogs, The (1996)', 'Time to Kill, A (1996)', 'Heat (1995)']"
452,4.509009009,4.395522388,4.666666667,4.666666667,4.745762712,4.641025641,0,4.574074074,4.461538462,5,4.565217391,0,4.666666667,4.727272727,4.476190476,4.420634921,4.535714286,5,4,"['Seven (a.k.a. Se7en) (1995)', 'Friday (1995)', 'Braveheart (1995)', 'Star Wars: Episode IV - A New Hope (1977)', 'Stargate (1994)', ""What's Eating Gilbert Grape (1993)"", 'Crow, The (1994)', 'Forrest Gump (1994)', 'True Lies (1994)', ""Schindler's List (1993)""]"
453,3.847826087,3.913793103,4.909090909,4.727272727,4.126582278,3.983606557,4,3.86440678,4.052631579,4,3.214285714,4.5,4.666666667,3.407407407,4.031746032,4.054054054,3.717391304,4,4.666666667,"['Toy Story (1995)', 'Twelve Monkeys (a.k.a. 12 Monkeys) (1995)', 'Seven (a.k.a. Se7en) (1995)', 'Usual Suspects, The (1995)', 'Braveheart (1995)', 'Rumble in the Bronx (Hont faan kui) (1995)', 'Die Hard: With a Vengeance (1995)', 'Don Juan DeMarco (1995)', 'Dumb & Dumber (Dumb and Dumber) (1994)', 'Pulp Fiction (1994)']"
454,3.8,3.5,3.25,0,3.833333333,3.818181818,0,3.76,3.125,4,3.75,0,0,3.821428571,4,3.75,3.795454545,3,0,"['Rear Window (1954)', 'Harold and Maude (1971)', 'American Beauty (1999)', 'Diabolique (Les diaboliques) (1955)', 'Psycho (1960)', 'Burnt Offerings (1976)', ""Rosemary's Baby (1968)"", 'Rushmore (1998)', ""Boys Don't Cry (1999)"", ""Jacob's Ladder (1990)""]"
455,3.125,3.1,3,3.2,3.421052632,3.363636364,0,3.709677419,3.4,0,4,3,3,3.5,3.733333333,2.833333333,3.380952381,4.166666667,3.666666667,"['Shawshank Redemption, The (1994)', 'Forrest Gump (1994)', ""Schindler's List (1993)"", 'Ghost (1990)', 'Silence of the Lambs, The (1991)', 'American President, The (1995)', 'Babe (1995)', ""Mr. Holland's Opus (1995)"", 'Braveheart (1995)', 'Crimson Tide (1995)']"
456,4.1,4.4,4.333333333,4,3.526315789,4.25,0,3.923076923,3.833333333,0,4.5,0,3.5,4,3.7,4,4.153846154,0,0,"['Toy Story (1995)', 'Star Wars: Episode IV - A New Hope (1977)', 'Diabolique (1996)', 'Fear (1996)', 'Rock, The (1996)', 'Independence Day (a.k.a. ID4) (1996)', 'Ransom (1996)', '101 Dalmatians (1996)', 'Jerry Maguire (1996)', 'Scream (1996)']"
457,3.565217391,3.8,3.5,3,3.533333333,4.25,0,3.727272727,4.666666667,0,2.666666667,0,4,3,4,3,3.333333333,5,1,"['Braveheart (1995)', 'Clerks (1994)', 'Star Wars: Episode IV - A New Hope (1977)', 'Rock, The (1996)', 'Monty Python and the Holy Grail (1975)', 'Princess Bride, The (1987)', 'Star Trek II: The Wrath of Khan (1982)', 'Sixth Sense, The (1999)', 'Airplane! (1980)', 'Fight Club (1999)']"
458,4.2,4.066666667,4.25,4,3.869565217,4.25,0,4.321428571,3.8,0,0,5,3.8,4,4.19047619,4,4.571428571,4.75,3,"['Get Shorty (1995)', 'Now and Then (1995)', ""Mr. Holland's Opus (1995)"", 'Broken Arrow (1996)', 'Braveheart (1995)', 'Apollo 13 (1995)', 'Batman Forever (1995)', 'Crimson Tide (1995)', 'Net, The (1995)', 'Walk in the Clouds, A (1995)']"
459,4.269230769,4.366666667,4.5,4.428571429,4.3,4.5,0,4.611111111,4.5,0,0,4,0,4.666666667,5,4.1,4.4,4.5,5,"['Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)', 'Spirited Away (Sen to Chihiro no kamikakushi) (2001)', 'Finding Nemo (2003)', 'Incredibles, The (2004)', 'Prestige, The (2006)', 'Up (2009)', 'Avatar (2009)', 'Django Unchained (2012)', 'Doctor Strange (2016)', 'Coco (2017)']"
460,4.269230769,4.224137931,4.208333333,3.928571429,4.065217391,4.285714286,0,4.285714286,4.366666667,0,4,4.214285714,4.5,4.363636364,4.321428571,4.2,4.130434783,4.666666667,0,"['Shawshank Redemption, The (1994)', 'Contact (1997)', 'Gladiator (2000)', 'Lord of the Rings: The Fellowship of the Ring, The (2001)', 'Beautiful Mind, A (2001)', 'Bourne Identity, The (2002)', 'Lord of the Rings: The Two Towers, The (2002)', 'Finding Nemo (2003)', '28 Days Later (2002)', 'Last Samurai, The (2003)']"
461,0.944444444,1.2,0,0,4.416666667,3.666666667,0,3.605263158,4,0,4,0.5,0,4,4.25,0.5,1.8125,3,4.5,"['Forrest Gump (1994)', 'Wolf of Wall Street, The (2013)', 'Shawshank Redemption, The (1994)', 'Dead Poets Society (1989)', 'As Good as It Gets (1997)', 'Django Unchained (2012)', 'Nine Months (1995)', 'Sleepless in Seattle (1993)', 'Ghost (1990)', 'Silence of the Lambs, The (1991)']"
462,2.842105263,2.798245614,2.875,2.388888889,3.203448276,3.588235294,4.007246377,3.38185654,3.060606061,3.75,3.38,2.5,3.458333333,3.230769231,2.868421053,2.85,3.229411765,3.733333333,3.928571429,"['Taxi Driver (1976)', 'Heavenly Creatures (1994)', 'Godfather, The (1972)', ""Monty Python's Life of Brian (1979)"", 'Raging Bull (1980)', 'Dead Alive (Braindead) (1992)', 'Graduate, The (1967)', 'Chinatown (1974)', 'Cool Hand Luke (1967)', 'Starship Troopers (1997)']"
463,3.805555556,4,3.5,3.5,3.388888889,4,3.5,3.941176471,4.5,0,3.666666667,4,3.5,3,3.5,3.875,3.785714286,3.833333333,0,"['Lord of the Rings: The Two Towers, The (2002)', 'Lord of the Rings: The Return of the King, The (2003)', 'Braveheart (1995)', 'Godfather: Part II, The (1974)', 'Con Air (1997)', 'Saving Private Ryan (1998)', 'Lord of War (2005)', 'Pulp Fiction (1994)', 'Forrest Gump (1994)', 'Robin Hood: Men in Tights (1993)']"
464,3.573529412,3.469387755,2.375,2.875,3.116666667,4.225806452,0,4.236842105,3.115384615,5,3.666666667,3.642857143,2.75,4.384615385,3.642857143,3.5,3.675,4.153846154,4.375,"['Seven (a.k.a. Se7en) (1995)', 'Braveheart (1995)', 'Die Hard: With a Vengeance (1995)', 'Star Wars: Episode IV - A New Hope (1977)', 'Léon: The Professional (a.k.a. The Professional) (Léon) (1994)', 'Shawshank Redemption, The (1994)', 'Forrest Gump (1994)', 'Terminator 2: Judgment Day (1991)', 'Dances with Wolves (1990)', 'Silence of the Lambs, The (1991)']"
465,3.840909091,3.782608696,4,4,4.466666667,4.264705882,0,4.214285714,4,4.5,4.5,0,4,4.227272727,4.352941176,3.791666667,4.059701493,4.545454545,4.25,"['Taxi Driver (1976)', 'Forrest Gump (1994)', ""Schindler's List (1993)"", 'Blade Runner (1982)', 'Silence of the Lambs, The (1991)', 'Fargo (1996)', 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)', 'Rear Window (1954)', 'North by Northwest (1959)', 'Casablanca (1942)']"
466,3.791666667,3.881818182,4.035714286,3.911764706,3.848484848,3.714285714,0,4.064102564,4.043478261,0,4.25,4,3.5,4.15,3.857142857,3.777777778,3.932432432,4.1,0,"['Forrest Gump (1994)', ""Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001)"", ""Ocean's Eleven (2001)"", 'Harry Potter and the Chamber of Secrets (2002)', 'Pursuit of Happyness, The (2006)', 'Seven Pounds (2008)', 'Up (2009)', 'Edge of Tomorrow (2014)', 'Coyote Ugly (2000)', 'Cast Away (2000)']"
467,2.714285714,2,2,2,3.6,1,0,3.866666667,0,0,1,0,2,0,3.666666667,1.5,2,4,3,"['Postman, The (Postino, Il) (1994)', ""Schindler's List (1993)"", 'English Patient, The (1996)', 'Boot, Das (Boat, The) (1981)', 'Life Is Beautiful (La Vita è bella) (1997)', 'Little Voice (1998)', 'Richard III (1995)', 'Colonel Chabert, Le (1994)', 'Shine (1996)', 'Ridicule (1996)']"
468,3,3.272727273,4,3.75,3.181818182,2.777777778,0,3.571428571,3.75,0,4,5,4,3.666666667,4.5,3.25,3.214285714,3.333333333,3.666666667,"['Clueless (1995)', 'Seven (a.k.a. Se7en) (1995)', 'Apollo 13 (1995)', 'Dances with Wolves (1990)', 'Beauty and the Beast (1991)', 'Toy Story (1995)', 'Twelve Monkeys (a.k.a. 12 Monkeys) (1995)', 'Braveheart (1995)', 'Disclosure (1994)', 'Interview with the Vampire: The Vampire Chronicles (1994)']"
469,3.243243243,3.385321101,3.444444444,3.705882353,3.642857143,4,1,3.936170213,3.810810811,4.307692308,3.5,0,3.692307692,3.951219512,3.652777778,3.311926606,3.529850746,4.115384615,4.090909091,"['Twelve Monkeys (a.k.a. 12 Monkeys) (1995)', 'Braveheart (1995)', 'Taxi Driver (1976)', 'Pulp Fiction (1994)', 'Shawshank Redemption, The (1994)', 'Dazed and Confused (1993)', 'Hudsucker Proxy, The (1994)', 'Searching for Bobby Fischer (1993)', 'Blade Runner (1982)', 'True Romance (1993)']"
470,3.615384615,3.523809524,3.5,3.625,3.571428571,3.294117647,0,3.676470588,3.666666667,0,3,3.333333333,3.5,3,3.823529412,3.875,3.433333333,4.166666667,4,"['Braveheart (1995)', 'Outbreak (1995)', 'Forrest Gump (1994)', 'True Lies (1994)', 'Jurassic Park (1993)', ""Schindler's List (1993)"", 'Ghost (1990)', 'Terminator 2: Judgment Day (1991)', 'Toy Story (1995)', 'Nixon (1995)']"
471,3.708333333,3.636363636,3.928571429,3.928571429,3.964285714,4,0,4.041666667,4.333333333,0,3.5,3.625,3.5,4,3.928571429,3.571428571,3.5625,3.9,0,"['Toy Story (1995)', 'Life Is Beautiful (La Vita è bella) (1997)', 'Scott Pilgrim vs. the World (2010)', ""Schindler's List (1993)"", 'WALL·E (2008)', 'Toy Story 3 (2010)', 'Intouchables (2011)', 'Captain Fantastic (2016)', 'Logan (2017)', 'Pulp Fiction (1994)']"
472,4.75,4.4,0,0,3.833333333,4.875,0,4.4,3.7,0,3,5,0,3.333333333,3.5,3.833333333,3.833333333,0,0,"['Usual Suspects, The (1995)', 'Shawshank Redemption, The (1994)', 'Godfather, The (1972)', 'Godfather: Part II, The (1974)', 'Departed, The (2006)', 'Dark Knight, The (2008)', 'Dark Knight Rises, The (2012)', 'Amazing Spider-Man, The (2012)', ""One Flew Over the Cuckoo's Nest (1975)"", ""Christmas Vacation (National Lampoon's Christmas Vacation) (1989)""]"
473,3.375,3.5,4,2.5,3.026315789,4.375,3.5,3.886363636,3.25,0,3,0,0,4,3.444444444,3.6,3.6875,0,0,"['Shawshank Redemption, The (1994)', 'Almost Famous (2000)', 'Eternal Sunshine of the Spotless Mind (2004)', 'American History X (1998)', 'Royal Tenenbaums, The (2001)', 'Life Aquatic with Steve Zissou, The (2004)', 'Little Miss Sunshine (2006)', 'Léon: The Professional (a.k.a. The Professional) (Léon) (1994)', 'SLC Punk! (1998)', 'Fight Club (1999)']"
474,3.225663717,3.403409091,3.4875,3.271317829,3.182054616,3.485596708,3.693548387,3.549872123,3.285211268,3.739583333,3.101941748,3.941176471,3.395522388,3.482993197,3.478431373,3.420529801,3.474212034,3.46460177,3.270833333,"['Sense and Sensibility (1995)', 'Dead Man Walking (1995)', 'Shawshank Redemption, The (1994)', 'Fugitive, The (1993)', 'Much Ado About Nothing (1993)', 'Remains of the Day, The (1993)', ""Schindler's List (1993)"", 'Shadowlands (1993)', 'Beauty and the Beast (1991)', 'Godfather, The (1972)']"
475,4.40625,4.450980392,4.145833333,4.25,4.333333333,4.291666667,0,4.571428571,4.618421053,0,4.5,4.305555556,4.666666667,4.875,4.45,4.379746835,4.3875,4.25,5,"['Star Wars: Episode IV - A New Hope (1977)', 'Star Trek: Generations (1994)', 'Mask, The (1994)', 'Aladdin (1992)', 'Terminator 2: Judgment Day (1991)', 'Batman (1989)', 'Star Wars: Episode V - The Empire Strikes Back (1980)', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)', 'Star Wars: Episode VI - Return of the Jedi (1983)', 'Back to the Future (1985)']"
476,3.428571429,3.705882353,4,3.947368421,3.37037037,3.428571429,0,3.727272727,4.125,0,0,4.333333333,4.5,3.666666667,3.565217391,4,3.526315789,4.333333333,4,"['Little Women (1994)', 'Shawshank Redemption, The (1994)', 'Forrest Gump (1994)', 'Jungle Book, The (1994)', 'Fugitive, The (1993)', 'Aladdin (1992)', 'Terminator 2: Judgment Day (1991)', 'Dances with Wolves (1990)', 'Beauty and the Beast (1991)', 'Pinocchio (1940)']"
477,3.709497207,3.73030303,3.9125,3.317647059,3.595330739,3.983050847,4.25,3.951327434,3.605769231,4.25,3.543478261,4.02,3.35,3.990384615,3.711267606,3.842541436,3.7265625,4.421052632,3.5625,"['Shawshank Redemption, The (1994)', 'Forrest Gump (1994)', 'Fugitive, The (1993)', 'Blade Runner (1982)', 'Terminator 2: Judgment Day (1991)', 'Silence of the Lambs, The (1991)', 'Wallace & Gromit: A Close Shave (1995)', 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)', 'Bananas (1971)', 'Star Wars: Episode V - The Empire Strikes Back (1980)']"
478,3.125,3,3,3.25,2.8125,3.5,0,2.6875,3.25,0,0.5,4.5,3.75,3.5,2.5,2.8,2.2,1.5,2.5,"['Client, The (1994)', 'Batman Begins (2005)', 'Willy Wonka & the Chocolate Factory (1971)', 'Star Wars: Episode III - Revenge of the Sith (2005)', 'Mr. & Mrs. Smith (2005)', 'Maverick (1994)', 'Snow White and the Seven Dwarfs (1937)', 'Amadeus (1984)', 'X-Men (2000)', 'Top Gun (1986)']"
479,2.56,3,3.333333333,3.041666667,3.42,3.266666667,3,3.746478873,3.166666667,0,2.714285714,1,3.923076923,2.75,3.468085106,2.56,3,3.2,3,"[""Antonia's Line (Antonia) (1995)"", 'Rudy (1993)', 'Emma (1996)', 'Rear Window (1954)', 'Some Like It Hot (1959)', 'Sabrina (1954)', 'Wizard of Oz, The (1939)', 'Blues Brothers, The (1980)', 'Right Stuff, The (1983)', 'Groundhog Day (1993)']"
480,3.042372881,3.228323699,3.153846154,3.330188679,3.080381471,3.397810219,3.321428571,3.595108696,3.346938776,3.7,2.685714286,3.53125,3.444444444,3.483606557,3.284246575,3.057522124,3.126237624,3.75,2.9375,"['Bottle Rocket (1996)', 'Braveheart (1995)', 'Shawshank Redemption, The (1994)', 'Bullets Over Broadway (1994)', 'Forrest Gump (1994)', 'Dazed and Confused (1993)', 'Jurassic Park (1993)', ""Schindler's List (1993)"", 'Dances with Wolves (1990)', 'Godfather, The (1972)']"
481,2.777777778,2.666666667,0,2,2.166666667,3.166666667,0,3,0,5,2,0,0,3,3.5,2.8,2.833333333,4,0,"['L.A. Confidential (1997)', 'Titanic (1997)', 'English Patient, The (1996)', 'Rosewood (1997)', 'Air Force One (1997)', 'MatchMaker, The (1997)', 'Jackie Brown (1997)', 'Fly Away Home (1996)', 'Saint, The (1997)', 'Contact (1997)']"
482,3.807017544,3.934210526,2.9,3.777777778,3.163636364,3.576923077,0,3.030612245,3.411764706,0,3.666666667,4.3,4,3.055555556,3.25,4,3.783783784,1.833333333,3,"[""Mr. Holland's Opus (1995)"", 'Stargate (1994)', 'Die Hard (1988)', 'Back to the Future (1985)', 'Star Trek II: The Wrath of Khan (1982)', 'Fifth Element, The (1997)', 'Superman (1978)', 'Shrek 2 (2004)', 'Harry Potter and the Prisoner of Azkaban (2004)', 'Spider-Man 2 (2004)']"
483,3.488986784,3.640096618,3.828125,3.5,3.610946746,3.838383838,3.7,3.835249042,3.815217391,4.333333333,2.829787234,3.773809524,3.479166667,3.745614035,3.649390244,3.456953642,3.476666667,3.75,3.75,"['City of Lost Children, The (Cité des enfants perdus, La) (1995)', 'Twelve Monkeys (a.k.a. 12 Monkeys) (1995)', 'Pulp Fiction (1994)', 'Shawshank Redemption, The (1994)', 'Forrest Gump (1994)', ""Schindler's List (1993)"", 'Apartment, The (1960)', ""Monty Python's Life of Brian (1979)"", 'Cinema Paradiso (Nuovo cinema Paradiso) (1989)', 'Princess Bride, The (1987)']"
484,3.697674419,3.806451613,4.642857143,4.360465116,3.905063291,3.967391304,4.5,3.795454545,3.96969697,3.25,2.895833333,4,4.7,3.5,3.778688525,3.431818182,3.258928571,4.125,0,"['Shawshank Redemption, The (1994)', 'Forrest Gump (1994)', 'Lion King, The (1994)', 'Dazed and Confused (1993)', 'Snow White and the Seven Dwarfs (1937)', 'Beauty and the Beast (1991)', 'Pinocchio (1940)', 'Wizard of Oz, The (1939)', 'Set It Off (1996)', 'Sword in the Stone, The (1963)']"
485,3.909090909,3.6,4,4,3.8,4.6,0,4.1,0,0,3,5,4,0,4.666666667,3.25,4.545454545,4.333333333,5,"['Apollo 13 (1995)', 'Crimson Tide (1995)', 'Die Hard: With a Vengeance (1995)', 'Net, The (1995)', 'Outbreak (1995)', 'Clear and Present Danger (1994)', 'Forrest Gump (1994)', 'True Lies (1994)', 'Dances with Wolves (1990)', 'Silence of the Lambs, The (1991)']"
486,3.947368421,4,3,3,3.666666667,4,0,4.571428571,3.5,0,3.5,5,3,3.6,4.142857143,3.846153846,4.1,5,4.5,"['Heat (1995)', 'Twelve Monkeys (a.k.a. 12 Monkeys) (1995)', 'White Squall (1996)', 'Braveheart (1995)', 'Rumble in the Bronx (Hont faan kui) (1995)', 'Apollo 13 (1995)', 'Batman Forever (1995)', 'Crimson Tide (1995)', 'Legends of the Fall (1994)', 'Léon: The Professional (a.k.a. The Professional) (Léon) (1994)']"
487,3.28125,3.470588235,3.428571429,3.416666667,2.760869565,3,0,3.413043478,3.722222222,0,3.375,3.25,0,3.083333333,3.2,3.5,3.166666667,4.333333333,0,"['Battlestar Galactica (2003)', 'The Imitation Game (2014)', 'Star Wars: Episode IV - A New Hope (1977)', 'Rear Window (1954)', 'Princess Bride, The (1987)', 'Fight Club (1999)', 'Shrek (2001)', 'Donnie Darko (2001)', 'Lord of the Rings: The Fellowship of the Ring, The (2001)', 'Lord of the Rings: The Two Towers, The (2002)']"
488,3.5,4.369565217,4.233333333,4.088235294,3.938596491,4.136363636,4.25,3.712962963,4.125,3.25,4.166666667,4.375,3.833333333,3.5,3.890625,3.75,3.928571429,4.1,4,"['Sense and Sensibility (1995)', 'Shawshank Redemption, The (1994)', ""Schindler's List (1993)"", 'Wallace & Gromit: The Best of Aardman Animation (1996)', 'Emma (1996)', ""Singin' in the Rain (1952)"", 'Rear Window (1954)', 'Some Like It Hot (1959)', 'Monty Python and the Holy Grail (1975)', 'Princess Bride, The (1987)']"
489,2.76984127,2.977124183,3.5,3.102040816,2.860714286,3.051724138,4,3.26119403,3.057291667,3.166666667,2.877192982,3.166666667,3.735294118,3.030612245,3.073298429,2.888888889,2.8125,3.36,2.95,"[""Breakfast at Tiffany's (1961)"", 'My Fair Lady (1964)', 'Sabrina (1954)', 'Meet Me in St. Louis (1944)', 'Cat on a Hot Tin Roof (1958)', ""Sophie's Choice (1982)"", 'Cinema Paradiso (Nuovo cinema Paradiso) (1989)', 'When Harry Met Sally... (1989)', ""Dracula (Bram Stoker's Dracula) (1992)"", 'Princess Mononoke (Mononoke-hime) (1997)']"
490,2.875,2.85,3.5,3.4,2.75,3.4375,0,3.587719298,2.886363636,0,2.666666667,3.153846154,3,3.642857143,3,3.214285714,3.38,3.666666667,0,"['Three Colors: Red (Trois couleurs: Rouge) (1994)', 'Three Colors: Blue (Trois couleurs: Bleu) (1993)', '8 1/2 (8½) (1963)', 'In the Mood For Love (Fa yeung nin wa) (2000)', 'Ikiru (1952)', 'Before Sunrise (1995)', 'Pulp Fiction (1994)', 'Three Colors: White (Trzy kolory: Bialy) (1994)', 'Silence of the Lambs, The (1991)', 'Reservoir Dogs (1992)']"
491,4.25,4.416666667,3.7,4.214285714,4.019230769,4.25,0,4.153846154,4.3,0,0,5,0,5,4.130434783,4.25,5,4.5,0,"['Home Alone (1990)', 'Liar Liar (1997)', 'Home Alone 2: Lost in New York (1992)', ""Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001)"", 'Harry Potter and the Chamber of Secrets (2002)', 'Terminal, The (2004)', 'Harry Potter and the Goblet of Fire (2005)', 'Harry Potter and the Order of the Phoenix (2007)', 'Yes Man (2008)', 'Harry Potter and the Half-Blood Prince (2009)']"
492,4.128205128,4.074074074,4,3.285714286,3.8,3.857142857,0,3.774193548,3.7,0,4.25,0,3.25,3.6,3.5,4.133333333,4.023809524,5,0,"['Sudden Death (1995)', 'Bio-Dome (1996)', 'Screamers (1995)', 'Black Sheep (1996)', 'Rumble in the Bronx (Hont faan kui) (1995)', 'Live Nude Girls (1995)', 'Courage Under Fire (1996)', 'Space Jam (1996)', 'Rock, The (1996)', 'Barb Wire (1996)']"
493,3.82,3.526315789,0,0,4,4.0625,0,3.681818182,3.4,0,2.428571429,0,0,0,4.2,3.533333333,3.636363636,3.75,4,"['Braveheart (1995)', 'Star Wars: Episode IV - A New Hope (1977)', 'Godfather, The (1972)', 'Supercop 2 (Project S) (Chao ji ji hua) (1993)', 'Star Wars: Episode V - The Empire Strikes Back (1980)', 'Godfather: Part II, The (1974)', 'Highlander (1986)', 'Rocky (1976)', 'Matrix, The (1999)', 'Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)']"
494,4.352941176,4.272727273,0,0,1.5,4,0,4.666666667,2,0,5,0,0,0,0,4.444444444,4,4.333333333,4,"['Braveheart (1995)', 'Star Wars: Episode IV - A New Hope (1977)', 'Terminator 2: Judgment Day (1991)', 'Godfather, The (1972)', 'Die Hard (1988)', 'Star Wars: Episode V - The Empire Strikes Back (1980)', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)', 'Aliens (1986)', 'Alien (1979)', 'Godfather: Part II, The (1974)']"
495,3.860465116,3.631578947,3.75,3.428571429,3.989583333,4.228070175,3.75,4.303030303,3.130434783,4.25,3.458333333,3.933333333,4.2,4.475,4.176470588,3.845238095,4.032467532,4.266666667,5,"['Shawshank Redemption, The (1994)', ""William Shakespeare's Romeo + Juliet (1996)"", 'Cinema Paradiso (Nuovo cinema Paradiso) (1989)', ""One Flew Over the Cuckoo's Nest (1975)"", 'Dead Poets Society (1989)', 'Graduate, The (1967)', 'Austin Powers: International Man of Mystery (1997)', ""The Devil's Advocate (1997)"", 'Good Will Hunting (1997)', 'Titanic (1997)']"
496,3.277777778,2.916666667,2.625,3,2.833333333,4.5,0,3.6,3.8,0,2.5,3.833333333,3.833333333,5,3.318181818,3.3,5,2,0,"['Godfather, The (1972)', 'Rear Window (1954)', 'Casablanca (1942)', 'Dark Knight, The (2008)', 'Her (2013)', 'Godfather: Part II, The (1974)', 'Lord of the Rings: The Fellowship of the Ring, The (2001)', 'Lord of the Rings: The Two Towers, The (2002)', 'Lord of the Rings: The Return of the King, The (2003)', 'Jason and the Argonauts (1963)']"
497,2.846153846,2.75,4,3.375,3.5,3.863636364,0,3.982758621,2.333333333,0,4.333333333,3.666666667,4,3.428571429,3.722222222,3.055555556,3.321428571,4.125,0,"['Taxi Driver (1976)', ""One Flew Over the Cuckoo's Nest (1975)"", 'Graduate, The (1967)', 'American History X (1998)', 'Sixth Sense, The (1999)', 'Eternal Sunshine of the Spotless Mind (2004)', 'Up (2009)', 'Incendies (2010)', 'Hunt, The (Jagten) (2012)', 'Interstellar (2014)']"
498,3.461538462,3.769230769,5,4.333333333,4.230769231,3.833333333,0,4.428571429,0,0,0,5,5,4,4.25,3,3.857142857,5,3,"[""Mr. Holland's Opus (1995)"", 'Happy Gilmore (1996)', 'Braveheart (1995)', 'Apollo 13 (1995)', 'Crimson Tide (1995)', 'Billy Madison (1995)', 'Dumb & Dumber (Dumb and Dumber) (1994)', 'Shawshank Redemption, The (1994)', 'Tommy Boy (1995)', 'While You Were Sleeping (1995)']"
499,3.785714286,3.785714286,3.5,3.5,3.571428571,3.5,4.5,4.1,3.666666667,0,3.8,0,4.3,3,4,2.333333333,4,0,4.357142857,"['Withnail & I (1987)', 'Blues Brothers, The (1980)', 'Amadeus (1984)', 'For a Few Dollars More (Per qualche dollaro in più) (1965)', 'Near Dark (1987)', 'Lost Boys, The (1987)', 'Hedwig and the Angry Inch (2000)', 'Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)', 'No Direction Home: Bob Dylan (2005)', 'Butch Cassidy and the Sundance Kid (1969)']"
